date,region,channel,product_category,customer_segment,revenue,units
2026-05-05,North America,Retail,Grocery,Consumer,637.91,16
2026-05-05,North America,Retail,Grocery,SMB,969.46,49
2026-05-05,North America,Retail,Grocery,Enterprise,757.01,26
2026-05-05,North America,Online,Electronics,Consumer,959.58,28
2026-05-05,North America,Online,Electronics,SMB,438.4,15
2026-05-05,North America,Online,Electronics,Enterprise,1233.88,58
2026-05-05,North America,Online,Apparel,Consumer,673.11,25
2026-05-05,North America,Online,Apparel,SMB,814.36,25
2026-05-05,North America,Online,Apparel,Enterprise,800.94,24
2026-05-05,North America,Online,Home Goods,Consumer,860.95,19
2026-05-05,North America,Online,Home Goods,SMB,1085.65,31
2026-05-05,North America,Online,Home Goods,Enterprise,1003.85,28
2026-05-05,North America,Online,Grocery,Consumer,666.79,17
2026-05-05,North America,Online,Grocery,SMB,979.34,32
2026-05-05,North America,Online,Grocery,Enterprise,845.1,20
2026-05-05,North America,Wholesale,Electronics,Consumer,425.79,12
2026-05-05,North America,Wholesale,Electronics,SMB,822.78,32
2026-05-05,North America,Wholesale,Electronics,Enterprise,605.44,17
2026-05-05,North America,Wholesale,Apparel,Consumer,825.94,22
2026-05-05,North America,Wholesale,Apparel,SMB,1086.32,32
2026-05-05,North America,Wholesale,Apparel,Enterprise,971.69,23
2026-05-05,North America,Wholesale,Home Goods,Consumer,1079.05,38
2026-05-05,North America,Wholesale,Home Goods,SMB,480.21,14
2026-05-05,North America,Wholesale,Home Goods,Enterprise,437.31,18
2026-05-05,North America,Wholesale,Grocery,Consumer,892.07,23
2026-05-05,North America,Wholesale,Grocery,SMB,1229.14,39
2026-05-05,North America,Wholesale,Grocery,Enterprise,1180.24,26
2026-05-05,Europe,Retail,Electronics,Consumer,1070.91,26
2026-05-05,Europe,Retail,Electronics,SMB,654.88,28
2026-05-05,Europe,Retail,Electronics,Enterprise,634.27,16
2026-05-05,Europe,Retail,Apparel,Consumer,787.8,21
2026-05-05,Europe,Retail,Apparel,SMB,1116.13,25
2026-05-05,Europe,Retail,Apparel,Enterprise,1106.97,57
2026-05-05,Europe,Retail,Home Goods,Consumer,1249.9,34
2026-05-05,Europe,Retail,Home Goods,SMB,448.62,10
2026-05-05,Europe,Retail,Home Goods,Enterprise,1478.26,56
2026-05-05,Europe,Retail,Grocery,Consumer,854.02,22
2026-05-05,Europe,Retail,Grocery,SMB,1276.85,44
2026-05-05,Europe,Retail,Grocery,Enterprise,1102.47,31
2026-05-05,Europe,Online,Electronics,Consumer,380.12,9
2026-05-05,Europe,Online,Electronics,SMB,618.12,14
2026-05-05,Europe,Online,Electronics,Enterprise,640.81,40
2026-05-05,Europe,Online,Apparel,Consumer,893.68,21
2026-05-05,Europe,Online,Apparel,SMB,955.61,44
2026-05-05,Europe,Online,Apparel,Enterprise,1003.09,59
2026-05-05,Europe,Online,Home Goods,Consumer,1171.21,48
2026-05-05,Europe,Online,Home Goods,SMB,394.63,14
2026-05-05,Europe,Online,Home Goods,Enterprise,1459.45,60
2026-05-05,Europe,Online,Grocery,Consumer,1015.61,34
2026-05-05,Europe,Online,Grocery,SMB,1325.67,69
2026-05-05,Europe,Online,Grocery,Enterprise,1202.14,42
2026-05-05,Europe,Wholesale,Electronics,Consumer,673.57,15
2026-05-05,Europe,Wholesale,Electronics,SMB,885.1,32
2026-05-05,Europe,Wholesale,Electronics,Enterprise,929.9,33
2026-05-05,Europe,Wholesale,Apparel,Consumer,1126.32,62
2026-05-05,Europe,Wholesale,Apparel,SMB,516.98,11
2026-05-05,Europe,Wholesale,Apparel,Enterprise,496.71,31
2026-05-05,Europe,Wholesale,Home Goods,Consumer,474.96,10
2026-05-05,Europe,Wholesale,Home Goods,SMB,836.53,20
2026-05-05,Europe,Wholesale,Home Goods,Enterprise,788.91,25
2026-05-05,Europe,Wholesale,Grocery,Consumer,1288.58,29
2026-05-05,Europe,Wholesale,Grocery,SMB,555.24,26
2026-05-05,Europe,Wholesale,Grocery,Enterprise,548.27,29
2026-05-05,APAC,Retail,Electronics,Consumer,997.31,28
2026-05-05,APAC,Retail,Electronics,SMB,1142.47,33
2026-05-05,APAC,Retail,Electronics,Enterprise,1146.17,29
2026-05-05,APAC,Retail,Apparel,Consumer,506.13,22
2026-05-05,APAC,Retail,Apparel,SMB,850.51,49
2026-05-05,APAC,Retail,Apparel,Enterprise,777.12,20
2026-05-05,APAC,Retail,Home Goods,Consumer,745.91,18
2026-05-05,APAC,Retail,Home Goods,SMB,1071.71,43
2026-05-05,APAC,Retail,Home Goods,Enterprise,1045.79,69
2026-05-05,APAC,Retail,Grocery,Consumer,606.28,14
2026-05-05,APAC,Retail,Grocery,SMB,836.14,37
2026-05-05,APAC,Retail,Grocery,Enterprise,770.85,38
2026-05-05,APAC,Online,Electronics,Consumer,943.76,61
2026-05-05,APAC,Online,Electronics,SMB,1215.85,31
2026-05-05,APAC,Online,Electronics,Enterprise,1172.25,57
2026-05-05,APAC,Online,Apparel,Consumer,551.34,33
2026-05-05,APAC,Online,Apparel,SMB,792.95,21
2026-05-05,APAC,Online,Apparel,Enterprise,656.92,22
2026-05-05,APAC,Online,Home Goods,Consumer,751.42,41
2026-05-05,APAC,Online,Home Goods,SMB,924.5,30
2026-05-05,APAC,Online,Home Goods,Enterprise,973.36,25
2026-05-05,APAC,Online,Grocery,Consumer,532.7,12
2026-05-05,APAC,Online,Grocery,SMB,747.14,17
2026-05-05,APAC,Online,Grocery,Enterprise,741.08,44
2026-05-05,APAC,Wholesale,Electronics,Consumer,1169.77,32
2026-05-05,APAC,Wholesale,Electronics,SMB,660.98,22
2026-05-05,APAC,Wholesale,Electronics,Enterprise,600.42,34
2026-05-05,APAC,Wholesale,Apparel,Consumer,819.99,24
2026-05-05,APAC,Wholesale,Apparel,SMB,1181.59,34
2026-05-05,APAC,Wholesale,Apparel,Enterprise,1073.94,34
2026-05-05,APAC,Wholesale,Home Goods,Consumer,933.48,30
2026-05-05,APAC,Wholesale,Home Goods,SMB,541.34,18
2026-05-05,APAC,Wholesale,Home Goods,Enterprise,1234.36,34
2026-05-05,APAC,Wholesale,Grocery,Consumer,836.75,20
2026-05-05,APAC,Wholesale,Grocery,SMB,1047.12,28
2026-05-05,APAC,Wholesale,Grocery,Enterprise,950.07,44
2026-05-06,North America,Retail,Electronics,Consumer,961.09,38
2026-05-06,North America,Retail,Electronics,SMB,1321.43,46
2026-05-06,North America,Retail,Electronics,Enterprise,1192.0,42
2026-05-06,North America,Retail,Apparel,Consumer,589.43,16
2026-05-06,North America,Retail,Apparel,SMB,833.09,19
2026-05-06,North America,Retail,Apparel,Enterprise,817.9,48
2026-05-06,North America,Retail,Home Goods,Consumer,816.97,45
2026-05-06,North America,Retail,Home Goods,SMB,1051.56,28
2026-05-06,North America,Retail,Home Goods,Enterprise,1055.22,32
2026-05-06,North America,Retail,Grocery,Consumer,544.26,17
2026-05-06,North America,Retail,Grocery,SMB,865.69,33
2026-05-06,North America,Retail,Grocery,Enterprise,843.17,24
2026-05-06,North America,Online,Electronics,Consumer,1021.29,27
2026-05-06,North America,Online,Electronics,SMB,338.11,7
2026-05-06,North America,Online,Electronics,Enterprise,1159.79,35
2026-05-06,North America,Online,Apparel,Consumer,557.39,26
2026-05-06,North America,Online,Apparel,SMB,837.73,45
2026-05-06,North America,Online,Apparel,Enterprise,758.19,18
2026-05-06,North America,Online,Home Goods,Consumer,733.28,22
2026-05-06,North America,Online,Home Goods,SMB,1198.24,30
2026-05-06,North America,Online,Home Goods,Enterprise,1144.46,28
2026-05-06,North America,Online,Grocery,Consumer,496.61,14
2026-05-06,North America,Online,Grocery,SMB,876.78,20
2026-05-06,North America,Online,Grocery,Enterprise,806.21,20
2026-05-06,North America,Wholesale,Electronics,Consumer,437.57,12
2026-05-06,North America,Wholesale,Electronics,SMB,758.22,31
2026-05-06,North America,Wholesale,Electronics,Enterprise,649.91,15
2026-05-06,North America,Wholesale,Apparel,Consumer,908.75,28
2026-05-06,North America,Wholesale,Apparel,SMB,1141.46,33
2026-05-06,North America,Wholesale,Apparel,Enterprise,1143.81,71
2026-05-06,North America,Wholesale,Home Goods,Consumer,1124.47,40
2026-05-06,North America,Wholesale,Home Goods,SMB,479.72,19
2026-05-06,North America,Wholesale,Home Goods,Enterprise,400.54,10
2026-05-06,North America,Wholesale,Grocery,Consumer,1010.15,31
2026-05-06,North America,Wholesale,Grocery,SMB,1233.31,62
2026-05-06,North America,Wholesale,Grocery,Enterprise,1152.22,34
2026-05-06,Europe,Retail,Electronics,Consumer,1258.01,36
2026-05-06,Europe,Retail,Electronics,SMB,639.61,21
2026-05-06,Europe,Retail,Electronics,Enterprise,572.63,15
2026-05-06,Europe,Retail,Apparel,Consumer,877.53,47
2026-05-06,Europe,Retail,Apparel,SMB,1072.67,30
2026-05-06,Europe,Retail,Apparel,Enterprise,1100.81,37
2026-05-06,Europe,Retail,Home Goods,Consumer,1068.87,39
2026-05-06,Europe,Retail,Home Goods,SMB,454.18,13
2026-05-06,Europe,Retail,Home Goods,Enterprise,1382.65,64
2026-05-06,Europe,Retail,Grocery,Consumer,882.88,46
2026-05-06,Europe,Retail,Grocery,SMB,1159.13,76
2026-05-06,Europe,Retail,Grocery,Enterprise,1170.93,31
2026-05-06,Europe,Online,Electronics,Consumer,414.09,11
2026-05-06,Europe,Online,Electronics,SMB,729.66,24
2026-05-06,Europe,Online,Electronics,Enterprise,657.43,38
2026-05-06,Europe,Online,Apparel,Consumer,753.82,18
2026-05-06,Europe,Online,Apparel,SMB,1161.18,27
2026-05-06,Europe,Online,Apparel,Enterprise,1079.39,26
2026-05-06,Europe,Online,Home Goods,Consumer,985.2,27
2026-05-06,Europe,Online,Home Goods,SMB,445.61,16
2026-05-06,Europe,Online,Home Goods,Enterprise,1314.99,53
2026-05-06,Europe,Online,Grocery,Consumer,893.61,22
2026-05-06,Europe,Online,Grocery,SMB,1036.15,24
2026-05-06,Europe,Online,Grocery,Enterprise,984.95,55
2026-05-06,Europe,Wholesale,Electronics,Consumer,743.03,22
2026-05-06,Europe,Wholesale,Electronics,SMB,951.43,30
2026-05-06,Europe,Wholesale,Electronics,Enterprise,881.03,34
2026-05-06,Europe,Wholesale,Apparel,Consumer,1230.6,49
2026-05-06,Europe,Wholesale,Apparel,SMB,589.49,32
2026-05-06,Europe,Wholesale,Apparel,Enterprise,535.12,17
2026-05-06,Europe,Wholesale,Home Goods,Consumer,536.1,14
2026-05-06,Europe,Wholesale,Home Goods,SMB,754.47,19
2026-05-06,Europe,Wholesale,Home Goods,Enterprise,734.76,37
2026-05-06,Europe,Wholesale,Grocery,Consumer,1138.16,54
2026-05-06,Europe,Wholesale,Grocery,SMB,521.72,15
2026-05-06,Europe,Wholesale,Grocery,Enterprise,474.15,23
2026-05-06,APAC,Retail,Electronics,Consumer,961.68,25
2026-05-06,APAC,Retail,Electronics,SMB,1117.21,29
2026-05-06,APAC,Retail,Electronics,Enterprise,961.66,30
2026-05-06,APAC,Retail,Apparel,Consumer,540.3,15
2026-05-06,APAC,Retail,Apparel,SMB,703.08,20
2026-05-06,APAC,Retail,Apparel,Enterprise,642.4,32
2026-05-06,APAC,Retail,Home Goods,Consumer,792.78,32
2026-05-06,APAC,Retail,Home Goods,SMB,1053.57,45
2026-05-06,APAC,Retail,Home Goods,Enterprise,1032.68,42
2026-05-06,APAC,Retail,Grocery,Consumer,550.54,19
2026-05-06,APAC,Retail,Grocery,SMB,930.31,53
2026-05-06,APAC,Retail,Grocery,Enterprise,785.42,19
2026-05-06,APAC,Online,Electronics,Consumer,1017.72,33
2026-05-06,APAC,Online,Electronics,SMB,1127.29,39
2026-05-06,APAC,Online,Electronics,Enterprise,1010.27,24
2026-05-06,APAC,Online,Apparel,Consumer,490.57,17
2026-05-06,APAC,Online,Apparel,SMB,831.0,33
2026-05-06,APAC,Online,Apparel,Enterprise,649.3,22
2026-05-06,APAC,Online,Home Goods,Consumer,751.33,41
2026-05-06,APAC,Online,Home Goods,SMB,1044.71,24
2026-05-06,APAC,Online,Home Goods,Enterprise,885.22,29
2026-05-06,APAC,Online,Grocery,Consumer,593.62,29
2026-05-06,APAC,Online,Grocery,SMB,820.0,29
2026-05-06,APAC,Online,Grocery,Enterprise,814.38,26
2026-05-06,APAC,Wholesale,Electronics,Consumer,1325.32,56
2026-05-06,APAC,Wholesale,Electronics,SMB,696.46,25
2026-05-06,APAC,Wholesale,Electronics,Enterprise,551.7,14
2026-05-06,APAC,Wholesale,Apparel,Consumer,910.53,26
2026-05-06,APAC,Wholesale,Apparel,SMB,1152.42,32
2026-05-06,APAC,Wholesale,Apparel,Enterprise,1062.02,45
2026-05-06,APAC,Wholesale,Home Goods,Consumer,1037.67,24
2026-05-06,APAC,Wholesale,Home Goods,SMB,389.24,9
2026-05-06,APAC,Wholesale,Home Goods,Enterprise,1203.76,62
2026-05-06,APAC,Wholesale,Grocery,Consumer,934.4,36
2026-05-06,APAC,Wholesale,Grocery,SMB,1276.08,47
2026-05-06,APAC,Wholesale,Grocery,Enterprise,1042.31,31
2026-05-07,North America,Retail,Electronics,Consumer,1081.79,41
2026-05-07,North America,Retail,Electronics,SMB,1265.03,32
2026-05-07,North America,Retail,Electronics,Enterprise,1286.66,32
2026-05-07,North America,Retail,Apparel,Consumer,515.38,13
2026-05-07,North America,Retail,Apparel,SMB,827.76,24
2026-05-07,North America,Retail,Apparel,Enterprise,720.83,26
2026-05-07,North America,Retail,Home Goods,Consumer,763.6,37
2026-05-07,North America,Retail,Home Goods,SMB,1147.87,53
2026-05-07,North America,Retail,Home Goods,Enterprise,1104.79,50
2026-05-07,North America,Retail,Grocery,Consumer,583.08,30
2026-05-07,North America,Retail,Grocery,SMB,1003.56,55
2026-05-07,North America,Retail,Grocery,Enterprise,872.55,22
2026-05-07,North America,Online,Electronics,Consumer,1107.36,68
2026-05-07,North America,Online,Electronics,SMB,345.46,13
2026-05-07,North America,Online,Electronics,Enterprise,1239.35,47
2026-05-07,North America,Online,Apparel,Consumer,558.41,28
2026-05-07,North America,Online,Apparel,SMB,923.13,23
2026-05-07,North America,Online,Apparel,Enterprise,700.62,35
2026-05-07,North America,Online,Home Goods,Consumer,745.62,21
2026-05-07,North America,Online,Home Goods,SMB,1123.21,50
2026-05-07,North America,Online,Home Goods,Enterprise,957.24,25
2026-05-07,North America,Online,Grocery,Consumer,618.61,21
2026-05-07,North America,Online,Grocery,SMB,827.32,21
2026-05-07,North America,Online,Grocery,Enterprise,806.06,27
2026-05-07,North America,Wholesale,Electronics,Consumer,457.18,10
2026-05-07,North America,Wholesale,Electronics,SMB,674.41,15
2026-05-07,North America,Wholesale,Electronics,Enterprise,611.72,23
2026-05-07,North America,Wholesale,Apparel,Consumer,916.0,29
2026-05-07,North America,Wholesale,Apparel,SMB,1354.63,34
2026-05-07,North America,Wholesale,Apparel,Enterprise,1080.42,56
2026-05-07,North America,Wholesale,Home Goods,Consumer,1126.0,27
2026-05-07,North America,Wholesale,Home Goods,SMB,566.19,17
2026-05-07,North America,Wholesale,Home Goods,Enterprise,493.29,12
2026-05-07,North America,Wholesale,Grocery,Consumer,1009.9,42
2026-05-07,North America,Wholesale,Grocery,SMB,1212.34,28
2026-05-07,North America,Wholesale,Grocery,Enterprise,1064.64,54
2026-05-07,Europe,Retail,Electronics,Consumer,1064.28,49
2026-05-07,Europe,Retail,Electronics,SMB,728.24,25
2026-05-07,Europe,Retail,Electronics,Enterprise,602.37,36
2026-05-07,Europe,Retail,Apparel,Consumer,870.94,28
2026-05-07,Europe,Retail,Apparel,SMB,1166.27,44
2026-05-07,Europe,Retail,Apparel,Enterprise,1346.41,84
2026-05-07,Europe,Retail,Home Goods,Consumer,1232.1,35
2026-05-07,Europe,Retail,Home Goods,SMB,434.12,11
2026-05-07,Europe,Retail,Home Goods,Enterprise,1350.29,33
2026-05-07,Europe,Retail,Grocery,Consumer,924.04,25
2026-05-07,Europe,Retail,Grocery,SMB,1255.5,44
2026-05-07,Europe,Retail,Grocery,Enterprise,1197.69,79
2026-05-07,Europe,Online,Electronics,Consumer,421.62,10
2026-05-07,Europe,Online,Electronics,SMB,702.03,22
2026-05-07,Europe,Online,Electronics,Enterprise,604.44,32
2026-05-07,Europe,Online,Apparel,Consumer,778.39,32
2026-05-07,Europe,Online,Apparel,SMB,1134.96,41
2026-05-07,Europe,Online,Apparel,Enterprise,1100.52,28
2026-05-07,Europe,Online,Home Goods,Consumer,1045.4,24
2026-05-07,Europe,Online,Home Goods,SMB,472.83,14
2026-05-07,Europe,Online,Home Goods,Enterprise,1423.42,63
2026-05-07,Europe,Online,Grocery,Consumer,892.77,46
2026-05-07,Europe,Online,Grocery,SMB,1049.68,47
2026-05-07,Europe,Online,Grocery,Enterprise,1149.14,41
2026-05-07,Europe,Wholesale,Electronics,Consumer,706.53,15
2026-05-07,Europe,Wholesale,Electronics,SMB,971.91,57
2026-05-07,Europe,Wholesale,Electronics,Enterprise,844.47,18
2026-05-07,Europe,Wholesale,Apparel,Consumer,1162.67,36
2026-05-07,Europe,Wholesale,Apparel,SMB,523.79,15
2026-05-07,Europe,Wholesale,Apparel,Enterprise,522.29,11
2026-05-07,Europe,Wholesale,Home Goods,Consumer,504.83,13
2026-05-07,Europe,Wholesale,Home Goods,SMB,798.39,31
2026-05-07,Europe,Wholesale,Home Goods,Enterprise,709.36,18
2026-05-07,Europe,Wholesale,Grocery,Consumer,1068.39,28
2026-05-07,Europe,Wholesale,Grocery,SMB,578.02,18
2026-05-07,Europe,Wholesale,Grocery,Enterprise,526.8,13
2026-05-07,APAC,Retail,Electronics,Consumer,1008.84,34
2026-05-07,APAC,Retail,Electronics,SMB,1383.54,38
2026-05-07,APAC,Retail,Electronics,Enterprise,1047.11,61
2026-05-07,APAC,Retail,Apparel,Consumer,456.01,11
2026-05-07,APAC,Retail,Apparel,SMB,741.98,45
2026-05-07,APAC,Retail,Apparel,Enterprise,736.69,35
2026-05-07,APAC,Retail,Home Goods,Consumer,867.14,28
2026-05-07,APAC,Retail,Home Goods,SMB,1066.29,23
2026-05-07,APAC,Retail,Home Goods,Enterprise,892.14,23
2026-05-07,APAC,Retail,Grocery,Consumer,524.3,25
2026-05-07,APAC,Retail,Grocery,SMB,744.26,18
2026-05-07,APAC,Retail,Grocery,Enterprise,827.37,33
2026-05-07,APAC,Online,Electronics,Consumer,1004.82,24
2026-05-07,APAC,Online,Electronics,SMB,1301.71,34
2026-05-07,APAC,Online,Electronics,Enterprise,1238.75,28
2026-05-07,APAC,Online,Apparel,Consumer,489.96,16
2026-05-07,APAC,Online,Apparel,SMB,652.15,21
2026-05-07,APAC,Online,Apparel,Enterprise,730.06,18
2026-05-07,APAC,Online,Home Goods,Consumer,735.56,22
2026-05-07,APAC,Online,Home Goods,SMB,988.22,24
2026-05-07,APAC,Online,Home Goods,Enterprise,887.68,51
2026-05-07,APAC,Online,Grocery,Consumer,526.34,15
2026-05-07,APAC,Online,Grocery,SMB,788.06,28
2026-05-07,APAC,Online,Grocery,Enterprise,826.43,23
2026-05-07,APAC,Wholesale,Electronics,Consumer,1254.17,30
2026-05-07,APAC,Wholesale,Electronics,SMB,666.36,26
2026-05-07,APAC,Wholesale,Electronics,Enterprise,622.49,14
2026-05-07,APAC,Wholesale,Apparel,Consumer,833.38,19
2026-05-07,APAC,Wholesale,Apparel,SMB,1229.31,47
2026-05-07,APAC,Wholesale,Apparel,Enterprise,1101.2,28
2026-05-07,APAC,Wholesale,Home Goods,Consumer,968.25,50
2026-05-07,APAC,Wholesale,Home Goods,SMB,361.43,10
2026-05-07,APAC,Wholesale,Home Goods,Enterprise,1276.29,75
2026-05-07,APAC,Wholesale,Grocery,Consumer,838.13,21
2026-05-07,APAC,Wholesale,Grocery,SMB,1078.29,33
2026-05-07,APAC,Wholesale,Grocery,Enterprise,1131.56,34
2026-05-08,North America,Retail,Electronics,Consumer,931.48,35
2026-05-08,North America,Retail,Electronics,SMB,1070.37,28
2026-05-08,North America,Retail,Electronics,Enterprise,1121.97,41
2026-05-08,North America,Retail,Apparel,Consumer,553.52,16
2026-05-08,North America,Retail,Apparel,SMB,861.08,23
2026-05-08,North America,Retail,Apparel,Enterprise,823.09,27
2026-05-08,North America,Retail,Home Goods,Consumer,740.43,32
2026-05-08,North America,Retail,Home Goods,SMB,1157.67,50
2026-05-08,North America,Retail,Home Goods,Enterprise,758.94,32
2026-05-08,North America,Retail,Grocery,Consumer,654.37,15
2026-05-08,North America,Retail,Grocery,SMB,846.92,20
2026-05-08,North America,Retail,Grocery,Enterprise,815.84,28
2026-05-08,North America,Online,Electronics,Consumer,1092.29,61
2026-05-08,North America,Online,Electronics,SMB,382.2,10
2026-05-08,North America,Online,Electronics,Enterprise,1282.93,50
2026-05-08,North America,Online,Apparel,Consumer,549.22,32
2026-05-08,North America,Online,Apparel,SMB,724.29,17
2026-05-08,North America,Online,Apparel,Enterprise,760.86,20
2026-05-08,North America,Online,Home Goods,Consumer,889.57,22
2026-05-08,North America,Online,Home Goods,SMB,1034.26,34
2026-05-08,North America,Online,Home Goods,Enterprise,1059.53,55
2026-05-08,North America,Online,Grocery,Consumer,627.4,16
2026-05-08,North America,Online,Grocery,SMB,975.95,37
2026-05-08,North America,Online,Grocery,Enterprise,831.67,21
2026-05-08,North America,Wholesale,Electronics,Consumer,394.09,22
2026-05-08,North America,Wholesale,Electronics,SMB,696.66,28
2026-05-08,North America,Wholesale,Electronics,Enterprise,736.22,23
2026-05-08,North America,Wholesale,Apparel,Consumer,901.71,23
2026-05-08,North America,Wholesale,Apparel,SMB,1200.49,27
2026-05-08,North America,Wholesale,Apparel,Enterprise,1083.73,31
2026-05-08,North America,Wholesale,Home Goods,Consumer,996.66,39
2026-05-08,North America,Wholesale,Home Goods,SMB,526.97,12
2026-05-08,North America,Wholesale,Home Goods,Enterprise,448.49,21
2026-05-08,North America,Wholesale,Grocery,Consumer,820.27,18
